marker_id	chr	pos_bp	pos_cM
m10_000056	chr10	676256	0.676256
m10_000057	chr10	676916	0.676916
m10_000058	chr10	691449	0.691449
m10_000059	chr10	694187	0.694187
m10_000060	chr10	699989	0.699989
m10_000061	chr10	717359	0.717359
m10_000062	chr10	717463	0.717463
m10_000063	chr10	731454	0.731454
m10_000064	chr10	740759	0.740759
m10_000065	chr10	746904	0.746904
m10_000066	chr10	761108	0.761108
m10_000067	chr10	767814	0.767814
m10_000068	chr10	769986	0.769986
m10_000069	chr10	784779	0.784779
m10_000070	chr10	790607	0.790607
m10_000071	chr10	797189	0.797189
m10_000072	chr10	806565	0.806565
m10_000073	chr10	821496	0.821496
m10_000074	chr10	833464	0.833464
m10_000075	chr10	844235	0.844235
m10_000076	chr10	871925	0.871925
m10_000077	chr10	872392	0.872392
m10_000078	chr10	886317	0.886317
m10_000079	chr10	892496	0.892496
m10_000080	chr10	896033	0.896033
m10_000081	chr10	906334	0.906334
m10_000082	chr10	926997	0.926997
m10_000083	chr10	931101	0.931101
m10_000084	chr10	934551	0.934551
m10_000085	chr10	945458	0.945458
m10_000086	chr10	956251	0.956251
m10_000087	chr10	995255	0.995255
m10_000088	chr10	1042714	1.042714
m10_000089	chr10	1044917	1.044917
m10_000090	chr10	1057848	1.057848
m10_000091	chr10	1062118	1.062118
m10_000092	chr10	1069475	1.069475
m10_000093	chr10	1077796	1.077796
m10_000094	chr10	1100935	1.100935
m10_000095	chr10	1108149	1.108149
m10_000096	chr10	1125116	1.125116
m10_000097	chr10	1142737	1.142737
m10_000098	chr10	1147882	1.147882
m10_000099	chr10	1154925	1.154925
m10_000100	chr10	1167877	1.167877
m10_000101	chr10	1168809	1.168809
m10_000102	chr10	1177302	1.177302
m10_000103	chr10	1183960	1.18396
m10_000104	chr10	1211309	1.211309
m10_000105	chr10	1229711	1.229711
m10_000106	chr10	1234457	1.234457
m10_000107	chr10	1247473	1.247473
m10_000108	chr10	1257242	1.257242
m10_000109	chr10	1278372	1.278372
m10_000110	chr10	1283083	1.283083
m10_000111	chr10	1297371	1.297371
m10_000112	chr10	1301343	1.301343
m10_000113	chr10	1339235	1.339235
m10_000114	chr10	1343120	1.34312
m10_000115	chr10	1349125	1.349125
m10_000116	chr10	1349416	1.349416
m10_000117	chr10	1350061	1.350061
m10_000118	chr10	1363903	1.363903
m10_000119	chr10	1376214	1.376214
m10_000120	chr10	1381002	1.381002
m10_000121	chr10	1400966	1.400966
m10_000122	chr10	1413176	1.413176
m10_000123	chr10	1425659	1.425659
m10_000124	chr10	1438291	1.438291
m10_000125	chr10	1469578	1.469578
m10_000126	chr10	1470231	1.470231
m10_000127	chr10	1473147	1.473147
m10_000128	chr10	1482008	1.482008
m10_000129	chr10	1511724	1.511724
m10_000130	chr10	1523247	1.523247
m10_000131	chr10	1541039	1.541039
m10_000132	chr10	1542103	1.542103
m10_000133	chr10	1553383	1.553383
m10_000134	chr10	1580479	1.580479
m10_000135	chr10	1589464	1.589464
m10_000136	chr10	1590494	1.590494
m10_000137	chr10	1620323	1.620323
m10_000138	chr10	1626761	1.626761
m10_000139	chr10	1653926	1.653926
m10_000140	chr10	1659966	1.659966
m10_000141	chr10	1665549	1.665549
m10_000142	chr10	1678628	1.678628
m10_000143	chr10	1682742	1.682742
m10_000144	chr10	1705471	1.705471
m10_000145	chr10	1720785	1.720785
m10_000146	chr10	1732998	1.732998
m10_000147	chr10	1733925	1.733925
m10_000148	chr10	1745998	1.745998
m10_000149	chr10	1747775	1.747775
m10_000150	chr10	1750674	1.750674
m10_000151	chr10	1764161	1.764161
m10_000152	chr10	1766196	1.766196
m10_000153	chr10	1767085	1.767085
m10_000154	chr10	1790838	1.790838
m10_000155	chr10	1795836	1.795836
m10_000156	chr10	1801723	1.801723
m10_000157	chr10	1804562	1.804562
m10_000158	chr10	1832492	1.832492
m10_000159	chr10	1860105	1.860105
m10_000160	chr10	1860667	1.860667
m10_000161	chr10	1867386	1.867386
m10_000162	chr10	1869894	1.869894
m10_000163	chr10	1878863	1.878863
m10_000164	chr10	1881307	1.881307
m10_000165	chr10	1900841	1.900841
m10_000166	chr10	1905101	1.905101
m10_000167	chr10	1913158	1.913158
m10_000168	chr10	1915813	1.915813
m10_000169	chr10	1960170	1.96017
m10_000170	chr10	1963708	1.963708
m10_000171	chr10	1966477	1.966477
m10_000172	chr10	1968588	1.968588
m10_000173	chr10	1974143	1.974143
m10_000174	chr10	1980864	1.980864
m10_000175	chr10	1982394	1.982394
m10_000176	chr10	1989591	1.989591
m10_000177	chr10	1991224	1.991224
m10_000178	chr10	1996169	1.996169
m10_000179	chr10	2026223	2.026223
m10_000180	chr10	2032042	2.032042
m10_000181	chr10	2055624	2.055624
m10_000182	chr10	2056651	2.056651
m10_000183	chr10	2102701	2.102701
m10_000184	chr10	2108865	2.108865
m10_000185	chr10	2117561	2.117561
m10_000186	chr10	2118262	2.118262
m10_000187	chr10	2124991	2.124991
m10_000188	chr10	2125400	2.1254
m10_000189	chr10	2127386	2.127386
m10_000190	chr10	2130093	2.130093
m10_000191	chr10	2131483	2.131483
m10_000192	chr10	2131949	2.131949
m10_000193	chr10	2157069	2.157069
m10_000194	chr10	2187874	2.187874
m10_000195	chr10	2191964	2.191964
m10_000196	chr10	2199070	2.19907
m10_000197	chr10	2220654	2.220654
m10_000198	chr10	2237103	2.237103
m10_000199	chr10	2238303	2.238303
m10_000200	chr10	2256022	2.256022
m10_000201	chr10	2256608	2.256608
m10_000202	chr10	2259166	2.259166
m10_000203	chr10	2278233	2.278233
m10_000204	chr10	2280523	2.280523
m10_000205	chr10	2296510	2.29651
m10_000206	chr10	2297482	2.297482
m10_000207	chr10	2300616	2.300616
m10_000208	chr10	2311975	2.311975
m10_000209	chr10	2323693	2.323693
m10_000210	chr10	2344152	2.344152
m10_000211	chr10	2347341	2.347341
m10_000212	chr10	2350692	2.350692
m10_000213	chr10	2357388	2.357388
m10_000214	chr10	2365219	2.365219
m10_000215	chr10	2410184	2.410184
m10_000216	chr10	2411190	2.41119
m10_000217	chr10	2415237	2.415237
m10_000218	chr10	2416326	2.416326
m10_000219	chr10	2427190	2.42719
m10_000220	chr10	2431502	2.431502
m10_000221	chr10	2433448	2.433448
m10_000222	chr10	2448259	2.448259
m10_000223	chr10	2453155	2.453155
m10_000224	chr10	2454061	2.454061
m10_000225	chr10	2458361	2.458361
m10_000226	chr10	2470269	2.470269
m10_000227	chr10	2504669	2.504669
m10_000228	chr10	2512249	2.512249
m10_000229	chr10	2522186	2.522186
m10_000230	chr10	2527530	2.52753
m10_000231	chr10	2533705	2.533705
m10_000232	chr10	2534821	2.534821
m10_000233	chr10	2542158	2.542158
m10_000234	chr10	2554556	2.554556
m10_000235	chr10	2560784	2.560784
m10_000236	chr10	2572508	2.572508
m10_000237	chr10	2587503	2.587503
m10_000238	chr10	2594385	2.594385
m10_000239	chr10	2600254	2.600254
m10_000240	chr10	2622469	2.622469
m10_000241	chr10	2648632	2.648632
m10_000242	chr10	2663385	2.663385
m10_000243	chr10	2670939	2.670939
m10_000244	chr10	2671948	2.671948
m10_000245	chr10	2676747	2.676747
m10_000246	chr10	2688188	2.688188
m10_000247	chr10	2698631	2.698631
m10_000248	chr10	2705599	2.705599
m10_000249	chr10	2720815	2.720815
m10_000250	chr10	2737117	2.737117
m10_000251	chr10	2747471	2.747471
m10_000252	chr10	2762645	2.762645
m10_000253	chr10	2773414	2.773414
m10_000254	chr10	2784953	2.784953
m10_000255	chr10	2793068	2.793068
m10_000256	chr10	2805247	2.805247
m10_000257	chr10	2817791	2.817791
m10_000258	chr10	2819880	2.81988
m10_000259	chr10	2829899	2.829899
m10_000260	chr10	2839514	2.839514
m10_000261	chr10	2845500	2.8455
m10_000262	chr10	2862330	2.86233
m10_000263	chr10	2872961	2.872961
m10_000264	chr10	2877562	2.877562
m10_000265	chr10	2898343	2.898343
m10_000266	chr10	2902591	2.902591
m10_000267	chr10	2906580	2.90658
m10_000268	chr10	2917753	2.917753
m10_000269	chr10	2952667	2.952667
m10_000270	chr10	2955051	2.955051
m10_000271	chr10	2980929	2.980929
m10_000272	chr10	2981430	2.98143
m10_000273	chr10	2987859	2.987859
m10_000274	chr10	3005784	3.005784
m10_000275	chr10	3013666	3.013666
m10_000276	chr10	3038904	3.038904
m10_000277	chr10	3039793	3.039793
m10_000278	chr10	3062428	3.062428
m10_000279	chr10	3067402	3.067402
m10_000280	chr10	3076053	3.076053
m10_000281	chr10	3081783	3.081783
m10_000282	chr10	3092796	3.092796
m10_000283	chr10	3107167	3.107167
m10_000284	chr10	3126983	3.126983
m10_000285	chr10	3139436	3.139436
m10_000286	chr10	3152978	3.152978
m10_000287	chr10	3159399	3.159399
m10_000288	chr10	3190399	3.190399
m10_000289	chr10	3199475	3.199475
m10_000290	chr10	3204635	3.204635
m10_000291	chr10	3234853	3.234853
m10_000292	chr10	3238408	3.238408
m10_000293	chr10	3240168	3.240168
m10_000294	chr10	3254900	3.2549
m10_000295	chr10	3255911	3.255911
m10_000296	chr10	3278346	3.278346
m10_000297	chr10	3296690	3.29669
m10_000298	chr10	3300339	3.300339
m10_000299	chr10	3320588	3.320588
m10_000300	chr10	3327023	3.327023
m10_000301	chr10	3331553	3.331553
m10_000302	chr10	3346920	3.34692
m10_000303	chr10	3354385	3.354385
m10_000304	chr10	3355129	3.355129
m10_000305	chr10	3357947	3.357947
m10_000306	chr10	3367256	3.367256
m10_000307	chr10	3383315	3.383315
m10_000308	chr10	3391500	3.3915
m10_000309	chr10	3406385	3.406385
m10_000310	chr10	3409913	3.409913
m10_000311	chr10	3411689	3.411689
m10_000312	chr10	3411702	3.411702
m10_000313	chr10	3417197	3.417197
m10_000314	chr10	3431640	3.43164
m10_000315	chr10	3440053	3.440053
m10_000316	chr10	3455710	3.45571
m10_000317	chr10	3467869	3.467869
m10_000318	chr10	3471343	3.471343
m10_000319	chr10	3471877	3.471877
m10_000320	chr10	3473850	3.47385
m10_000321	chr10	3478813	3.478813
m10_000322	chr10	3494533	3.494533
m10_000323	chr10	3494994	3.494994
m10_000324	chr10	3515722	3.515722
m10_000325	chr10	3524304	3.524304
m10_000326	chr10	3555796	3.555796
m10_000327	chr10	3564350	3.56435
m10_000328	chr10	3564647	3.564647
m10_000329	chr10	3572658	3.572658
m10_000330	chr10	3580997	3.580997
m10_000331	chr10	3599960	3.59996
m10_000332	chr10	3630124	3.630124
m10_000333	chr10	3635052	3.635052
m10_000334	chr10	3636859	3.636859
m10_000335	chr10	3660541	3.660541
m10_000336	chr10	3688029	3.688029
m10_000337	chr10	3707737	3.707737
m10_000338	chr10	3708568	3.708568
m10_000339	chr10	3721277	3.721277
m10_000340	chr10	3728881	3.728881
m10_000341	chr10	3732179	3.732179
m10_000342	chr10	3741355	3.741355
m10_000343	chr10	3744593	3.744593
m10_000344	chr10	3745857	3.745857
m10_000345	chr10	3753469	3.753469
m10_000346	chr10	3754722	3.754722
m10_000347	chr10	3758326	3.758326
m10_000348	chr10	3768108	3.768108
m10_000349	chr10	3773414	3.773414
m10_000350	chr10	3784838	3.784838
m10_000351	chr10	3785245	3.785245
m10_000352	chr10	3808735	3.808735
m10_000353	chr10	3810173	3.810173
m10_000354	chr10	3821476	3.821476
m10_000355	chr10	3821688	3.821688
m10_000356	chr10	3827975	3.827975
m10_000357	chr10	3839631	3.839631
m10_000358	chr10	3853286	3.853286
m10_000359	chr10	3884654	3.884654
m10_000360	chr10	3891238	3.891238
m10_000361	chr10	3895105	3.895105
m10_000362	chr10	3906376	3.906376
m10_000363	chr10	3914192	3.914192
m10_000364	chr10	3918303	3.918303
m10_000365	chr10	3927472	3.927472
m10_000366	chr10	3928686	3.928686
m10_000367	chr10	3955444	3.955444
m10_000368	chr10	3959565	3.959565
m10_000369	chr10	3992429	3.992429
m10_000370	chr10	3997395	3.997395
m10_000371	chr10	4000705	4.000705
m10_000372	chr10	4005071	4.005071
m10_000373	chr10	4005673	4.005673
m10_000374	chr10	4026204	4.026204
m10_000375	chr10	4058214	4.058214
m10_000376	chr10	4076378	4.076378
m10_000377	chr10	4094541	4.094541
m10_000378	chr10	4098744	4.098744
m10_000379	chr10	4104326	4.104326
m10_000380	chr10	4106923	4.106923
m10_000381	chr10	4112599	4.112599
m10_000382	chr10	4118173	4.118173
m10_000383	chr10	4130882	4.130882
m10_000384	chr10	4156555	4.156555
m10_000385	chr10	4157137	4.157137
m10_000386	chr10	4157951	4.157951
m10_000387	chr10	4164351	4.164351
m10_000388	chr10	4167114	4.167114
m10_000389	chr10	4167791	4.167791
m10_000390	chr10	4171130	4.17113
m10_000391	chr10	4186229	4.186229
m10_000392	chr10	4202385	4.202385
m10_000393	chr10	4219968	4.219968
m10_000394	chr10	4246498	4.246498
m10_000395	chr10	4267553	4.267553
m10_000396	chr10	4272204	4.272204
m10_000397	chr10	4285648	4.285648
m10_000398	chr10	4291397	4.291397
m10_000399	chr10	4296518	4.296518
m10_000400	chr10	4307915	4.307915
m10_000401	chr10	4316365	4.316365
m10_000402	chr10	4321097	4.321097
m10_000403	chr10	4341190	4.34119
m10_000404	chr10	4360935	4.360935
m10_000405	chr10	4372885	4.372885
m10_000406	chr10	4384788	4.384788
m10_000407	chr10	4389212	4.389212
m10_000408	chr10	4392280	4.39228
m10_000409	chr10	4396840	4.39684
m10_000410	chr10	4408929	4.408929
m10_000411	chr10	4412073	4.412073
m10_000412	chr10	4413803	4.413803
m10_000413	chr10	4413918	4.413918
m10_000414	chr10	4422815	4.422815
m10_000415	chr10	4425498	4.425498
m10_000416	chr10	4436418	4.436418
m10_000417	chr10	4446715	4.446715
m10_000418	chr10	4457258	4.457258
m10_000419	chr10	4457893	4.457893
m10_000420	chr10	4473403	4.473403
m10_000421	chr10	4485728	4.485728
m10_000422	chr10	4515456	4.515456
m10_000423	chr10	4544681	4.544681
m10_000424	chr10	4555204	4.555204
m10_000425	chr10	4585312	4.585312
m10_000426	chr10	4599040	4.59904
m10_000427	chr10	4604462	4.604462
m10_000428	chr10	4615785	4.615785
m10_000429	chr10	4629205	4.629205
m10_000430	chr10	4629960	4.62996
m10_000431	chr10	4631368	4.631368
m10_000432	chr10	4637018	4.637018
m10_000433	chr10	4642462	4.642462
m10_000434	chr10	4676827	4.676827
m10_000435	chr10	4691915	4.691915
m10_000436	chr10	4727045	4.727045
m10_000437	chr10	4729871	4.729871
m10_000438	chr10	4740295	4.740295
m10_000439	chr10	4758410	4.75841
m10_000440	chr10	4766170	4.76617
m10_000441	chr10	4794192	4.794192
m10_000442	chr10	4822440	4.82244
m10_000443	chr10	4829795	4.829795
m10_000444	chr10	4841270	4.84127
m10_000445	chr10	4859744	4.859744
m10_000446	chr10	4881530	4.88153
m10_000447	chr10	4885076	4.885076
m10_000448	chr10	4899971	4.899971
m10_000449	chr10	4902921	4.902921
m10_000450	chr10	4922921	4.922921
m10_000451	chr10	4949633	4.949633
m10_000452	chr10	4957873	4.957873
m10_000453	chr10	4976094	4.976094
m10_000454	chr10	4981295	4.981295
m10_000455	chr10	4988388	4.988388
m10_000456	chr10	4990091	4.990091
m10_000457	chr10	4995564	4.995564
m10_000458	chr10	5007986	5.007986
m10_000459	chr10	5015946	5.015946
m10_000460	chr10	5021616	5.021616
m10_000461	chr10	5034571	5.034571
m10_000462	chr10	5044417	5.044417
m10_000463	chr10	5079894	5.079894
m10_000464	chr10	5082009	5.082009
m10_000465	chr10	5084479	5.084479
m10_000466	chr10	5103932	5.103932
m10_000467	chr10	5106792	5.106792
m10_000468	chr10	5111215	5.111215
m10_000469	chr10	5138603	5.138603
m10_000470	chr10	5150844	5.150844
m10_000471	chr10	5156446	5.156446
m10_000472	chr10	5165770	5.16577
m10_000473	chr10	5165887	5.165887
m10_000474	chr10	5168483	5.168483
m10_000475	chr10	5175687	5.175687
m10_000476	chr10	5180214	5.180214
m10_000477	chr10	5192805	5.192805
m10_000478	chr10	5194652	5.194652
m10_000479	chr10	5208808	5.208808
m10_000480	chr10	5209912	5.209912
m10_000481	chr10	5223122	5.223122
m10_000482	chr10	5240187	5.240187
m10_000483	chr10	5250994	5.250994
m10_000484	chr10	5252524	5.252524
m10_000485	chr10	5252715	5.252715
m10_000486	chr10	5259833	5.259833
m10_000487	chr10	5267084	5.267084
m10_000488	chr10	5277667	5.277667
m10_000489	chr10	5318427	5.318427
m10_000490	chr10	5342115	5.342115
m10_000491	chr10	5370700	5.3707
m10_000492	chr10	5377342	5.377342
m10_000493	chr10	5380366	5.380366
m10_000494	chr10	5389598	5.389598
m10_000495	chr10	5400946	5.400946
m10_000496	chr10	5404374	5.404374
m10_000497	chr10	5407594	5.407594
m10_000498	chr10	5423804	5.423804
m10_000499	chr10	5442699	5.442699
m10_000500	chr10	5443023	5.443023
m10_000501	chr10	5448173	5.448173
m10_000502	chr10	5459395	5.459395
m10_000503	chr10	5460328	5.460328
m10_000504	chr10	5463700	5.4637
m10_000505	chr10	5466697	5.466697
m10_000506	chr10	5502966	5.502966
m10_000507	chr10	5505990	5.50599
m10_000508	chr10	5507685	5.507685
m10_000509	chr10	5522555	5.522555
m10_000510	chr10	5528927	5.528927
m10_000511	chr10	5531377	5.531377
m10_000512	chr10	5564708	5.564708
m10_000513	chr10	5582743	5.582743
m10_000514	chr10	5609181	5.609181
m10_000515	chr10	5615711	5.615711
m10_000516	chr10	5620357	5.620357
m10_000517	chr10	5627443	5.627443
m10_000518	chr10	5631659	5.631659
m10_000519	chr10	5657126	5.657126
m10_000520	chr10	5665160	5.66516
m10_000521	chr10	5666978	5.666978
m10_000522	chr10	5689277	5.689277
m10_000523	chr10	5691394	5.691394
m10_000524	chr10	5724086	5.724086
m10_000525	chr10	5745075	5.745075
m10_000526	chr10	5750857	5.750857
m10_000527	chr10	5776186	5.776186
m10_000528	chr10	5782036	5.782036
m10_000529	chr10	5800059	5.800059
m10_000530	chr10	5808246	5.808246
m10_000531	chr10	5810610	5.81061
m10_000532	chr10	5826327	5.826327
m10_000533	chr10	5836354	5.836354
m10_000534	chr10	5845161	5.845161
m10_000535	chr10	5859015	5.859015
m10_000536	chr10	5862520	5.86252
m10_000537	chr10	5871057	5.871057
m10_000538	chr10	5873215	5.873215
m10_000539	chr10	5874418	5.874418
m10_000540	chr10	5884652	5.884652
m10_000541	chr10	5919833	5.919833
m10_000542	chr10	5922118	5.922118
m10_000543	chr10	5922598	5.922598
m10_000544	chr10	5944554	5.944554
m10_000545	chr10	5946789	5.946789
m10_000546	chr10	5995992	5.995992
m10_000547	chr10	6005649	6.005649
m10_000548	chr10	6031539	6.031539
m10_000549	chr10	6050612	6.050612
m10_000550	chr10	6054069	6.054069
m10_000551	chr10	6074471	6.074471
m10_000552	chr10	6076936	6.076936
m10_000553	chr10	6084002	6.084002
m10_000554	chr10	6084212	6.084212
m10_000555	chr10	6094164	6.094164
m10_000556	chr10	6101776	6.101776
m10_000557	chr10	6125134	6.125134
m10_000558	chr10	6141336	6.141336
m10_000559	chr10	6185431	6.185431
m10_000560	chr10	6186012	6.186012
m10_000561	chr10	6222725	6.222725
m10_000562	chr10	6237233	6.237233
m10_000563	chr10	6244559	6.244559
m10_000564	chr10	6246063	6.246063
m10_000565	chr10	6267283	6.267283
m10_000566	chr10	6269288	6.269288
m10_000567	chr10	6276826	6.276826
m10_000568	chr10	6297020	6.29702
m10_000569	chr10	6313757	6.313757
m10_000570	chr10	6329685	6.329685
m10_000571	chr10	6330166	6.330166
m10_000572	chr10	6349728	6.349728
m10_000573	chr10	6396205	6.396205
m10_000574	chr10	6406507	6.406507
m10_000575	chr10	6411807	6.411807
m10_000576	chr10	6437394	6.437394
m10_000577	chr10	6450580	6.45058
m10_000578	chr10	6472963	6.472963
m10_000579	chr10	6525241	6.525241
m10_000580	chr10	6576173	6.576173
m10_000581	chr10	6588616	6.588616
m10_000582	chr10	6616413	6.616413
m10_000583	chr10	6621399	6.621399
m10_000584	chr10	6631412	6.631412
m10_000585	chr10	6651227	6.651227
m10_000586	chr10	6672020	6.67202
m10_000587	chr10	6673191	6.673191
m10_000588	chr10	6673555	6.673555
m10_000589	chr10	6681754	6.681754
m10_000590	chr10	6698817	6.698817
m10_000591	chr10	6704116	6.704116
m10_000592	chr10	6705325	6.705325
m10_000593	chr10	6708380	6.70838
m10_000594	chr10	6711645	6.711645
m10_000595	chr10	6716132	6.716132
m10_000596	chr10	6756260	6.75626
m10_000597	chr10	6757822	6.757822
m10_000598	chr10	6775816	6.775816
m10_000599	chr10	6794935	6.794935
m10_000600	chr10	6806565	6.806565
m10_000601	chr10	6809292	6.809292
m10_000602	chr10	6816557	6.816557
m10_000603	chr10	6830770	6.83077
m10_000604	chr10	6835155	6.835155
m10_000605	chr10	6836263	6.836263
m10_000606	chr10	6845902	6.845902
m10_000607	chr10	6881261	6.881261
